stars,delivery,takeout,Outdoor seating,hours,cost,location,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7,cuisine8,cuisine9,cuisine10,cuisine11,cuisine12,cuisine13,cuisine14,cuisine15,cuisine16,cuisine17,cuisine18,cuisine19,cuisine20,cuisine21,cuisine22,cuisine23,cuisine24,cuisine25,cuisine26,cuisine27,cuisine28,cuisine29,cuisine30,cuisine31,cuisine32,cuisine33,cuisine34,cuisine35,cuisine36,cuisine37,cuisine38,cuisine39,cuisine40,cuisine41,cuisine42,cuisine43,cuisine44,cuisine45,cuisine46,cuisine47,cuisine48,cuisine49,cuisine50
3.5,0,0,0,23,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
3.5,1,1,1,23,2,2,-0.87172,-0.32541,-0.013127,0.7746,-0.32312,-0.65488,-0.49462,-0.025091,-0.1547,1.3918,0.28013,0.50464,1.3367,0.70791,0.7868,0.45563,-0.92018,0.92627,0.11799,0.92257,1.4869,-0.54637,0.6245,0.58826,0.15183,0.26865,-0.70285,0.054094,1.0817,0.31773,-0.15956,0.0098675,0.64616,1.0466,-0.56955,1.1783,-0.54014,0.04601,0.15872,-0.61926,0.54604,-0.08074,-1.3944,0.23202,1.8366,0.9249,-0.17579,0.39188,0.41894,-0.68081
4.5,0,0,0,23,1,2,0.97316504,-0.60969996,-1.048695,0.0779005,0.686195,0.056401998,-0.76625,-0.035359994,-0.7541157,0.16253999,0.147405,-0.23322445,0.111115,0.77659,0.57278,-1.11761,-0.60717,0.76075,-0.294489,-0.2996,0.3501,-0.23726001,-0.412385,1.32945,-0.59457004,-0.85323,-0.553185,0.16451001,0.042249978,-0.02331999,2.0641,0.0066,-0.29375,1.332845,-0.28338,0.295925,-0.359805,0.92331004,0.22021501,-0.032655,0.83914,0.430375,0.16996998,-0.248605,0.432355,0.60214496,-0.573355,-0.16337001,0.48521498,-0.038825005
4,0,0,0,19.5,2,2,-0.393385,-0.449985,-0.96774995,0.47321498,-0.203025,-0.63029003,-0.335175,0.49211,-0.55749,0.460855,0.29178503,-0.08238,0.595055,0.86518,0.009305,-1.0424501,-0.055305004,0.41092998,-0.17999499,0.202475,-0.17359,-0.312415,-0.54236,0.1273,-0.39379498,-0.41010502,-0.00802502,0.0123799965,-0.29784998,-0.12289499,0.7361051,-0.24153,-0.1628145,0.27924,-0.56080997,0.405105,-0.437551,0.106154,0.739465,-0.28187498,-0.22167999,0.01633501,0.31375,-0.372675,0.32784,0.39037502,-0.269925,-0.0548645,0.48614502,-0.300985
4,0,0,0,18,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
3.5,1,1,1,18,3,2,1.4972,0.008900017,-1.6642499,0.0374255,-0.013595,-0.293228,-0.651205,-0.143677,-0.82098,-0.28400502,0.72174,-0.277622,0.37824,0.583645,0.17048502,-0.72906,-0.180395,0.48070502,-0.949575,0.28491002,-0.151357,0.077763,-0.5111875,0.797125,-0.176905,-0.8783,0.09702,0.373965,-0.396415,0.80825,2.52105,0.024044998,-0.52282,0.66393995,-0.06358001,0.259025,-0.757915,0.74706,-0.70303,0.003524989,0.451364,0.251186,1.2332,-0.923825,-0.008725002,0.398365,-0.20076749,-0.068025,0.35696,-0.821895
4.5,0,0,0,18,2,2,0.30231,-0.18398,-0.65616,-0.1578,-0.5135,-1.3124,-0.66042,-0.48572,-0.11338,1.1311,-0.56945,-1.2925,0.30423,0.60553,0.40129,0.089691,0.18738,0.068075,0.55209,-0.83301,1.0757,0.50046,-0.42064,2.1014,-1.0413,0.33776,-0.14376,0.67887,0.71779,-0.61768,1.4869,0.33874,0.5243,0.21886,-0.4003,0.15083,-0.072173,0.35092,-0.26387,1.2502,0.50977,0.40001,0.72691,1.1318,0.66873,0.35568,-0.88477,-1.0222,0.14577,-0.65206
4,0,0,0,18,1,2,0.27107,-0.50989,-1.1896,0.063483,-0.25263,-1.4541,-0.96877,0.31354,-1.3988,0.065226,1.5375,0.52192,0.9192,-0.20394,0.42466,-1.0697,-0.30609,-0.053615,-0.49296,0.045646,-1.0678,-0.069581,-0.56082,0.64276,0.29659,-0.74967,0.041821,-0.30954,-0.77189,0.74865,2.6309,-0.25124,-0.95079,0.50798,0.028926,0.39283,-0.66262,-0.057216,-0.40678,-0.075023,0.52061,0.28038,0.83752,-0.62415,-0.76857,0.056789,-0.33482,0.27114,1.2744,-1.7235
2.5,0,1,0,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,23,2,2,0.095928,-0.49785,-0.42438,-0.45288,0.12312,-1.0507,-0.012556,-0.33368,-0.58667,-0.49829,0.53752,-0.2781,1.4119,-0.17827,0.43475,-1.0401,-0.51084,0.69211,0.73322,0.92726,-0.35072,-0.42975,0.43993,-0.09817,0.035404,-1.2076,-0.13636,-0.58413,-0.49284,-0.24436,2.2779,0.2694,-0.43905,1.4666,-0.34383,0.42586,-0.51494,0.3097,-0.83288,0.43271,-0.75993,0.16167,1.4612,-0.78615,1.2402,-1.4009,-0.84341,-0.044845,0.28411,-0.6233
3.5,0,1,0,18,2,2,-0.61209,-0.52197,-0.49556,0.64026,0.20163,-0.23108,0.17922,-0.42784,-0.18986,-0.031821,-0.21559,0.89,2.1525,0.6699,0.41601,0.65155,-0.41311,0.91233,0.19059,0.28353,1.3424,-0.50875,2.2305,-0.1121,0.53118,0.15946,0.06037,0.76945,1.4008,-0.43625,1.0377,0.41717,-0.0045326,1.9686,-0.41184,1.3858,-0.55224,1.4688,-0.0016206,0.014634,0.71605,1.1074,-0.47406,-0.067791,1.1822,0.66212,-0.029155,0.058486,0.28353,-0.27456
4,0,0,0,18,2,2,0.46756,-0.74647,-0.092432,0.081817,-0.28044,-0.0055512,-0.97301,0.35648,0.013442,0.22085,-0.30538,-0.62567,0.26018,0.14712,-0.39982,0.039533,-0.32367,0.40061,1.1154,-0.73193,1.2653,0.013732,0.04465,1.3816,-0.9133,0.73176,-0.27427,0.20445,1.0952,-0.57086,0.79001,0.14506,0.98387,1.5114,0.055463,-0.37458,-0.57983,-0.07235,0.29671,1.5291,0.30557,-0.0098889,0.34983,0.038156,0.33642,0.92671,-1.4089,-0.19106,-0.82645,-0.030229
3.5,0,0,0,20,1,2,0.33257,-0.76362,-0.434866,0.009653002,0.21258001,-0.4498356,-0.69825,0.31861502,-0.126409,0.55725,-0.1398805,-0.553365,0.428805,0.30684,-0.051395,-0.1404835,-0.13827,0.08537,1.1191499,-0.55955,0.82964504,-0.122168995,-0.42949998,1.53205,-0.70989,0.88263,-0.06814,0.0953945,0.82978,-0.7091,0.21464999,0.17073,1.063835,1.1497049,0.0029240008,-0.26095,-0.44504,0.25176498,0.302935,1.45945,0.35324,0.18908556,0.559595,0.257798,0.422555,0.85952497,-1.08596,-0.15037,-0.55216,0.1325005
4.5,0,0,0,21,2,2,-0.575435,-0.448445,-0.92035496,0.87351,0.2905,-0.59538,0.2787095,-0.25333348,-0.4068,-0.18468,0.509995,-0.39876,2.0797,0.372475,-0.39915997,0.376255,-0.35748002,0.63513,0.712565,0.604765,0.387725,0.2509455,0.23496701,0.292705,0.554964,-0.36268002,-0.270155,-0.561815,-1.013335,0.260095,1.87698,0.543285,-0.23094499,0.96756,0.055819996,0.25409,-0.45722,-0.377085,-0.59014,0.14832503,-0.75435,0.349897,0.069605,-0.038529992,0.724265,-0.32395998,-0.712785,0.237385,0.88474,-0.76085997
3.5,0,0,0,22,2,2,-0.44120502,0.0789285,-0.84497,-0.06048,0.40935,-0.27897,0.1560645,0.061159,0.29027998,0.480225,-0.29184002,-0.09838003,0.769305,1.4488499,0.37427998,0.138345,-0.026926,0.539469,0.166915,-0.82025,1.4368501,-0.36229,0.428595,1.00641,-0.75368,-0.73578,-0.364955,0.52251,0.720195,-0.610325,1.26038,0.294785,-0.023580015,0.87683,0.31585,0.210655,0.17930499,0.58778,0.008129999,0.49621,-0.37865,0.199285,0.550435,0.4545675,0.892915,0.15087649,-0.46077502,-0.84561497,0.3976835,0.031975
3.5,0,0,0,23,2,2,-0.39720002,-0.06462433,-0.53741366,0.05428667,0.46907333,-0.20509566,-0.09558367,0.063834004,-0.30011335,0.22916667,0.12784332,0.015109981,0.75117,1.367,0.38734666,0.08580634,-0.33439732,0.5995293,-0.068620004,-0.47952,1.3617334,-0.37426665,-0.0075599947,0.52968,-0.29742,-1.1121867,-0.37724337,0.19478667,0.37527665,-0.44145998,1.8159866,0.20196766,0.26040664,0.7709567,0.24611999,0.10527667,0.045466658,0.21025999,-0.40938,0.11884334,-0.50463,-0.089886665,0.79839,0.011841655,1.17981,-0.05142234,-0.38719335,-0.24682665,0.36207566,-0.105280004
4.5,1,1,0,0,2,2,0.13219,-0.62514997,-0.20909499,-0.278655,0.208745,-0.26486,-0.85421,-0.550755,1.37806,0.2556555,0.057742,0.125959,0.21627498,0.047754988,0.47205997,0.4271,0.2087892,0.057072,-0.034500003,-0.8411,0.5059785,0.069649,0.22911,0.414525,0.37189496,-0.97046995,0.04739,0.0006499961,1.16735,0.585415,3.35325,0.512445,0.089829996,0.43658498,0.118714996,0.298875,-0.2666785,0.586185,0.14628002,0.20155999,-0.14952,0.48278502,0.15439999,0.148064,0.952735,0.63282,-0.16452499,-0.11423001,0.259025,0.424825
4.5,1,1,0,18,2,2,0.27107,-0.50989,-1.1896,0.063483,-0.25263,-1.4541,-0.96877,0.31354,-1.3988,0.065226,1.5375,0.52192,0.9192,-0.20394,0.42466,-1.0697,-0.30609,-0.053615,-0.49296,0.045646,-1.0678,-0.069581,-0.56082,0.64276,0.29659,-0.74967,0.041821,-0.30954,-0.77189,0.74865,2.6309,-0.25124,-0.95079,0.50798,0.028926,0.39283,-0.66262,-0.057216,-0.40678,-0.075023,0.52061,0.28038,0.83752,-0.62415,-0.76857,0.056789,-0.33482,0.27114,1.2744,-1.7235
4.5,1,1,1,18,2,2,0.594435,-0.609735,-0.68664,-0.30050474,0.36526,-0.1133215,-0.7592375,-0.38576,0.24253999,0.1682265,0.039433494,0.035849497,0.3446325,0.3982375,0.44492,-0.34296247,-0.26633042,0.385591,-0.14789926,-0.5783825,0.39364177,-0.11962051,0.041002512,0.7519375,0.05118499,-0.87311745,-0.02583275,0.15738249,0.5261975,0.24591501,2.6476002,0.45716748,-0.107755,1.02679,0.057567496,0.3488925,-0.32687175,0.86674255,0.09354751,0.054849993,0.341,0.3971575,0.33538523,-0.08731551,0.87672997,0.72404253,-0.23539498,0.03644499,0.366005,0.11358
3.5,0,1,0,16,2,2,0.47579,0.85731,-0.53654,-0.32309,0.5503,0.1877,-0.33495,-0.12701,-2.0501,-0.2584,0.83052,0.53798,0.93145,0.58362,0.40926,-0.25876,0.0772,0.33428,-0.58827,0.52007,-0.0265,-0.56974,-1.0749,0.3361,0.75392,-1.3767,-0.32555,-0.35715,-1.1027,0.31586,2.5088,-0.24754,-0.25209,0.43139,-0.077172,0.50486,0.07714,-1.0469,-0.41801,0.42929,0.13491,-0.031975,0.75488,-0.26409,0.14745,0.54562,-0.19292,1.352,0.59571,-1.9645
5,0,0,0,18,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4.5,1,1,0,18,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4.5,0,0,0,21,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4,0,0,0,2,4,2,-0.20825501,0.26613748,-1.3208826,0.030063003,-0.32387748,-0.3171175,-0.5335094,-0.16595724,0.11182001,0.462655,0.15126249,0.00269375,0.477065,0.84244704,0.17057869,-0.16714557,0.121977486,0.59100246,-0.238205,-0.91464,0.7383375,0.15970248,-0.002794996,1.1243275,-0.777435,-0.1681125,-0.21355501,0.16304749,-0.13865998,-0.45753497,1.9449401,0.806466,0.2726025,0.285852,0.260975,0.34262496,0.25191578,0.2625565,-0.0785875,0.21038598,-0.051448997,-0.011614993,0.1634475,0.66851,0.39805752,0.29812852,-0.35237497,-0.5005612,-0.13568676,0.05939299
3.5,0,0,0,20,1,2,0.27107,-0.50989,-1.1896,0.063483,-0.25263,-1.4541,-0.96877,0.31354,-1.3988,0.065226,1.5375,0.52192,0.9192,-0.20394,0.42466,-1.0697,-0.30609,-0.053615,-0.49296,0.045646,-1.0678,-0.069581,-0.56082,0.64276,0.29659,-0.74967,0.041821,-0.30954,-0.77189,0.74865,2.6309,-0.25124,-0.95079,0.50798,0.028926,0.39283,-0.66262,-0.057216,-0.40678,-0.075023,0.52061,0.28038,0.83752,-0.62415,-0.76857,0.056789,-0.33482,0.27114,1.2744,-1.7235
4,0,0,0,22,2,2,0.20601,-0.8996,-1.0647,-0.47053,0.66013,0.28656,-0.53943,-0.69755,0.18243,-0.15821,-0.57281,0.53146,0.78793,0.75427,0.39519,0.30843,0.48205,0.13491,-0.8119,-0.2572,0.70969,-1.0205,0.69077,1.1302,-0.54933,-0.13473,-0.33496,0.45919,1.4017,-0.6418,0.24758,0.89375,0.092597,1.9352,-0.097138,0.10359,-0.24879,0.91334,0.027481,0.39694,0.6799,0.72659,-0.14398,0.762,0.63825,1.2407,-0.010684,-0.069457,-0.13801,1.1051
4,0,0,0,23,2,2,-0.55188596,0.504012,-0.87058604,-0.1359842,0.40969795,0.13286242,-0.73024404,-0.449958,-0.4293436,0.1208204,0.367188,0.0052840053,0.49379802,0.48747808,0.119938016,-0.030664006,0.026317995,0.22256823,-0.44120798,-0.553244,0.504592,-0.1537588,-0.359554,0.51407206,-0.298964,-1.4016701,-0.6394326,-0.065997995,0.009589387,0.0779898,2.51702,0.074251994,-0.466648,0.45756397,-0.0041887998,-0.12479599,-0.28480005,-0.0909368,-0.11886599,0.37202,0.1740578,0.2848981,0.1495,0.20081799,0.501477,0.30826598,-0.361058,-0.06895401,0.047329985,-0.526562
3,0,0,0,18,3,2,-0.03780499,-0.09229317,-1.2469776,0.392455,0.4505775,-0.2391525,-0.8005725,-0.4585325,0.5986825,0.66470504,-0.4466825,0.11566875,1.35519,0.030929983,0.440065,0.11658318,-0.049785003,0.420729,0.20414752,-1.045785,1.0462475,-0.099957496,0.84473,0.40407225,-0.14794475,-0.038145,-0.37109524,0.5243875,0.6511387,0.06026998,1.63728,0.1627725,-0.103492506,1.3237,0.5411335,0.018259503,-0.8297675,1.0795925,0.5544725,0.26565,0.05211825,0.59011245,-0.00013750792,0.13973275,0.89706254,1.0131775,-0.5729817,-0.30567026,0.36303574,-0.041645005
4.5,0,1,0,22.5,2,2,0.97316504,-0.60969996,-1.048695,0.0779005,0.686195,0.056401998,-0.76625,-0.035359994,-0.7541157,0.16253999,0.147405,-0.23322445,0.111115,0.77659,0.57278,-1.11761,-0.60717,0.76075,-0.294489,-0.2996,0.3501,-0.23726001,-0.412385,1.32945,-0.59457004,-0.85323,-0.553185,0.16451001,0.042249978,-0.02331999,2.0641,0.0066,-0.29375,1.332845,-0.28338,0.295925,-0.359805,0.92331004,0.22021501,-0.032655,0.83914,0.430375,0.16996998,-0.248605,0.432355,0.60214496,-0.573355,-0.16337001,0.48521498,-0.038825005
4.5,1,1,0,22,2,2,-0.34022602,0.0546934,-0.49824017,0.44394398,0.16816801,-0.046079397,-0.105036594,-0.1390036,-0.18998922,0.532804,0.408808,-0.26668602,0.597294,1.216254,0.16426599,0.2161618,-0.07008839,0.45804796,-0.35812,-0.316798,0.88234806,-0.312354,-0.0032379986,0.474864,-0.250253,-0.91392004,-0.32858002,-0.043529995,0.121465996,-0.103145994,2.148312,0.18759857,0.15791199,0.394744,0.234934,-0.040826805,-0.244963,0.1847878,-0.34471598,-0.066093996,-0.54171795,-0.119172,0.589182,-0.091371015,1.122328,0.2487266,-0.040717017,-0.068774,0.1582094,-0.20427978
4,1,1,0,22,2,2,0.30231,-0.18398,-0.65616,-0.1578,-0.5135,-1.3124,-0.66042,-0.48572,-0.11338,1.1311,-0.56945,-1.2925,0.30423,0.60553,0.40129,0.089691,0.18738,0.068075,0.55209,-0.83301,1.0757,0.50046,-0.42064,2.1014,-1.0413,0.33776,-0.14376,0.67887,0.71779,-0.61768,1.4869,0.33874,0.5243,0.21886,-0.4003,0.15083,-0.072173,0.35092,-0.26387,1.2502,0.50977,0.40001,0.72691,1.1318,0.66873,0.35568,-0.88477,-1.0222,0.14577,-0.65206
3.5,0,0,0,22,2,2,0.095928,-0.49785,-0.42438,-0.45288,0.12312,-1.0507,-0.012556,-0.33368,-0.58667,-0.49829,0.53752,-0.2781,1.4119,-0.17827,0.43475,-1.0401,-0.51084,0.69211,0.73322,0.92726,-0.35072,-0.42975,0.43993,-0.09817,0.035404,-1.2076,-0.13636,-0.58413,-0.49284,-0.24436,2.2779,0.2694,-0.43905,1.4666,-0.34383,0.42586,-0.51494,0.3097,-0.83288,0.43271,-0.75993,0.16167,1.4612,-0.78615,1.2402,-1.4009,-0.84341,-0.044845,0.28411,-0.6233
4.5,1,0,0,21,2,2,-0.37091,0.45293,-0.02317,0.41713,-0.45777,-0.44084,-0.14999,0.29865,-0.3741,-0.34091,0.37764,0.0049877,0.35465,0.8761,-0.19744,0.024696,-0.38896,0.92814,0.059199,0.87424,0.52466,0.22725,0.20158,-0.3262,0.5885,-2.1577,0.10742,-0.18381,-0.60222,-0.18491,3.1231,-0.44597,0.12975,1.188,0.17618,-0.27286,-0.13756,-0.60492,-1.4584,-0.44235,-0.74184,-0.79881,1.1227,-0.78005,1.7246,-1.0448,-0.25364,0.95281,-0.47055,-0.75217
4.5,0,0,0,18,2,2,0.1808,-0.6865,-1.6007,0.62266,0.18391,-0.38339,-0.87648,-0.33756,1.4375,0.2773,-0.49771,0.46384,2.04,0.53321,0.41213,-0.0016703,0.35364,0.51979,-0.07507,-0.73854,1.0848,-0.65617,0.4603,0.33104,-0.21701,-0.21771,-0.17795,0.62973,0.6904,-0.19432,1.4509,0.084894,0.65233,1.2714,0.51329,0.2468,-0.57269,0.97239,0.63352,0.28107,-0.27885,0.73214,0.73482,0.13891,1.0678,1.2536,-0.72269,0.26621,0.54942,0.80503
4.5,0,0,0,23,2,2,0.1808,-0.6865,-1.6007,0.62266,0.18391,-0.38339,-0.87648,-0.33756,1.4375,0.2773,-0.49771,0.46384,2.04,0.53321,0.41213,-0.0016703,0.35364,0.51979,-0.07507,-0.73854,1.0848,-0.65617,0.4603,0.33104,-0.21701,-0.21771,-0.17795,0.62973,0.6904,-0.19432,1.4509,0.084894,0.65233,1.2714,0.51329,0.2468,-0.57269,0.97239,0.63352,0.28107,-0.27885,0.73214,0.73482,0.13891,1.0678,1.2536,-0.72269,0.26621,0.54942,0.80503
3.5,1,1,1,23,2,2,-0.34022602,0.054693412,-0.49824017,0.44394398,0.168168,-0.046079386,-0.10503658,-0.1390036,-0.18998922,0.532804,0.408808,-0.26668602,0.597294,1.216254,0.16426599,0.2161618,-0.0700884,0.45804796,-0.35812002,-0.31679797,0.88234806,-0.312354,-0.0032379986,0.474864,-0.250253,-0.91392004,-0.32858,-0.043530002,0.121466,-0.103146,2.148312,0.1875986,0.15791199,0.394744,0.234934,-0.0408268,-0.244963,0.1847878,-0.344716,-0.066093996,-0.541718,-0.119172,0.589182,-0.091371015,1.122328,0.24872658,-0.04071701,-0.068773985,0.15820941,-0.20427981
4.5,0,0,0,18,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
5,0,0,0,18,2,2,0.6706,-0.66436,0.9479,-0.09993,0.70171,-0.88322,0.044072,0.021528,0.55998,-1.215,-0.18912,-1.3191,-0.014765,-0.10398,-0.24241,0.17845,0.019026,0.13833,0.76308,0.86142,-0.40438,1.1774,0.60493,0.15703,-0.35718,-1.447,-0.4089,-0.68027,-0.089032,0.93038,2.4564,0.37633,-1.3169,0.22364,0.71214,1.1868,-0.87129,-0.50197,-1.0857,0.28595,-0.40061,0.93039,0.38312,-1.0508,0.69442,-0.4149,-0.56041,0.92276,-0.032726,-0.89636
4,1,1,0,21,2,2,0.27107,-0.50989,-1.1896,0.063483,-0.25263,-1.4541,-0.96877,0.31354,-1.3988,0.065226,1.5375,0.52192,0.9192,-0.20394,0.42466,-1.0697,-0.30609,-0.053615,-0.49296,0.045646,-1.0678,-0.069581,-0.56082,0.64276,0.29659,-0.74967,0.041821,-0.30954,-0.77189,0.74865,2.6309,-0.25124,-0.95079,0.50798,0.028926,0.39283,-0.66262,-0.057216,-0.40678,-0.075023,0.52061,0.28038,0.83752,-0.62415,-0.76857,0.056789,-0.33482,0.27114,1.2744,-1.7235
4,0,0,0,3,2,2,-0.078646,-0.65491,-0.25436,0.75577,0.095069,-1.171,-0.60093,0.54242,-0.84944,0.44674,1.0433,-0.15574,0.95898,0.95055,0.21428,-1.2937,-0.8692,0.47437,0.14719,0.12948,-0.83092,0.45784,0.013981,-0.11868,-0.40567,-1.0911,0.14031,-0.028172,-0.7553,0.13377,1.4096,-0.88928,-1.2636,0.0076109,0.40021,0.37285,-1.1929,-0.13423,0.30064,-0.21187,-0.48537,0.8283,1.2024,-0.91336,-0.28105,-0.45785,-0.1652,0.71056,0.44286,-1.2659
3.5,0,0,0,18,2,2,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
2.5,0,0,0,18,2,2,0.6706,-0.66436,0.9479,-0.09993,0.70171,-0.88322,0.044072,0.021528,0.55998,-1.215,-0.18912,-1.3191,-0.014765,-0.10398,-0.24241,0.17845,0.019026,0.13833,0.76308,0.86142,-0.40438,1.1774,0.60493,0.15703,-0.35718,-1.447,-0.4089,-0.68027,-0.089032,0.93038,2.4564,0.37633,-1.3169,0.22364,0.71214,1.1868,-0.87129,-0.50197,-1.0857,0.28595,-0.40061,0.93039,0.38312,-1.0508,0.69442,-0.4149,-0.56041,0.92276,-0.032726,-0.89636
4,0,0,0,21,2,2,0.143222,0.002955997,-0.77822,0.30400997,0.47731796,-0.30755,-0.789173,-0.14218347,0.4739762,0.147084,-0.49088,0.18533659,1.370012,0.578436,0.31398398,0.20595677,-0.16422999,0.1171668,-0.209622,-0.819584,0.827676,-0.34537,0.71069396,0.47566,-0.01838122,-0.007691094,-0.10388987,0.372134,0.561828,-0.11782801,1.820936,0.33305678,0.138744,1.1971061,0.32407418,0.025125405,-0.12143401,0.604194,0.41538802,-0.06870319,0.08895402,0.32196003,-0.28279597,0.43635002,0.8655335,0.894434,-0.22136202,-0.21732762,0.128333,0.48365402
4.5,0,0,0,23,1,2,-0.10192999,-0.302265,-1.045545,0.86750495,-0.283235,-0.31223252,-0.58484,-0.033390008,0.62853,-0.41802,0.3465305,0.085442,0.94996,0.429405,-0.087715,-0.101385005,0.010004997,0.19506001,-0.763585,0.116409995,0.24191502,0.54745,-0.0063877,0.34212,0.22713,-1.252395,-0.19022,-0.663045,-0.630985,0.34894,2.6849499,0.21974498,-0.140995,0.523135,0.303232,0.011004999,-0.98253,-0.72609496,-0.534265,0.02426,-0.89435,0.87808,0.8858031,-0.41026452,-0.256695,0.85601497,-0.403565,-0.114245,-0.16989,-0.97235
2.5,0,0,0,2,3,2,0.020311,-0.65507,-0.62107,0.33296,0.097897,-0.38127,-0.30642,-0.020879,0.07044,0.55907,-0.39278,-0.34408,0.21623,0.29893,0.31845,0.66961,0.209,0.2485,0.52485,-0.023067,0.45286,0.13442,-0.67847,1.3328,-0.79437,0.82155,-0.64249,0.32583,0.621,-0.081848,-0.9632,0.39458,1.3343,0.85789,0.72737,0.25892,-0.45632,-0.12337,-0.32964,0.13053,-0.14154,0.55716,0.30898,0.38923,0.38074,1.0358,-0.2975,0.46455,-0.46813,0.14097
3.5,1,1,1,14.5,2,2,0.331265,-0.29132497,-1.01337,0.0645655,0.20914,0.13372199,-0.20062,-0.13796599,-0.61714005,0.24157,0.3094,-0.65640503,0.015845,0.79164,0.70886004,-0.778115,-0.3519345,0.332174,-0.16961499,-0.76278996,0.4621,0.12713,-0.35411,1.07575,-0.80749,-1.03457,-0.019249998,0.156825,-0.22914001,0.082665,2.4638,-0.0058550015,-0.415995,0.50752497,-0.067195006,0.29327,0.0413,0.58053,-0.30194998,0.0050500035,0.35856,0.304825,0.90515494,-0.035485,0.40113997,0.0652065,-0.560715,-0.57498497,0.4113885,-0.65375996
